#node1Id,#node2Id,buses
2478,5098,607路
2308,4139,643路|962路|643路区
7038,7175,39路|17路
394,7771,866路
1938,9494,郊80路
113,954,通28路
10462,948,845路
10461,951,永丰产业基地通勤车
498,6722,通2路
11619,4484,兴31路|兴13路南线
286,570,房46路
2007,8459,95路
469,5710,Y15路
4050,4901,637路|561路|夜19路|348路|快速直达专线74路|457路
191,7161,地铁1号线
2904,9140,H44路|H03路
3582,9930,M19路
2118,9991,Y21路区间
2019,9650,807路|快速直达专线149路|快速直达专线12路
6706,8183,平14路|平17路
3692,8836,运通113路|469路|740路公益西桥|698路|740路|360路快|982路|983路
2437,4147,专69路
2389,7287,房11路
7805,9173,运通201路|运通101路|123路
495,5443,937路
391,5186,998路|969路|480路|840路|特7路|夜36路
6096,7149,538路
10591,5333,26路|332路|运通106路|运通105路|695路|653路|夜8路|658路|717路|特4路|特18路
10354,7709,运通109路|634路
5741,7044,专24路
10191,8006,专16路
10334,7907,通2路
5642,9360,密24路
2457,901,郊100路
9698,9734,864路
6941,9698,936路
2593,7844,993路|快速直达专线119路|646路|快速直达专线120路
6961,8165,专38路
2450,6612,821路|826路|975路|846路
11097,11588,快速直达专线141路
2652,5928,447路
3659,7896,677路
3866,4497,949路
10252,8711,顺48路
2866,86,H43路|H48路|H15路区间|H16路|H15路|H29路|H31路
5764,8158,661路
8344,9974,运通115路|997路|736路|343路|夜2路|353路|622路|324路
117,7919,118路|夜3路|107路
1295,7504,944路|467路|660路|677路
5723,9896,兴45路
7477,7970,640路
5603,9763,特10路
5817,8952,兴39路
1482,5638,平15路
5838,7410,房39路|房35路|房27路
11441,8831,609路
12031,3917,886路|493路
6075,7346,运通104路|405路|942路支
11598,9928,507路|568路
10497,639,593路|403路
11620,12017,密37路|密50路|密51路
3788,905,117路
4665,7169,81路
11490,7012,密52路
3449,8675,966路区间|871路|966路|快速直达专线103路
11240,9516,房22路
4428,8204,Y07路
6949,9603,专165路
7251,8895,通41路
10383,8725,房12路|房19路|房31路
2863,85,运通201路|374路|645路|运通103路|634路
242,6699,昌58路|345路|专45路
243,5358,68路
11694,625,470路
5942,6387,330路
1770,2746,密39路
4536,9798,密28路|密27路
5976,7371,兴44路
1163,8819,顺46路
11541,6516,384路
11720,4723,观光3线
10098,1910,961路
11822,3708,887路
4763,6193,兴20路
3557,6279,兴15路
6879,9002,386路
10633,11274,34路
427,4845,快速直达专线133路
173,7377,H45路
5711,6049,H44路
2593,868,顺21路|顺21路区间
11091,3951,640路|847路|364路|586路
8455,8840,房3路
5819,7625,密22路|密23路
9743,996,591路
7047,9628,M21路|M17路|M19路
11961,4988,509路|909路|429路|362路|运通205路
3319,9993,810路快
11780,4135,955路
4556,8278,运通107路|511路|343路
3268,9176,快速直达专线82路
2870,3716,H30路
4627,7563,专36路
4404,9792,密2路|密1路晚班
4614,7691,平36路
419,4914,302路
185,8586,941路|335路|568路|夜5路|308路
10535,4607,861路|916路快车|916路|H56路环线
137,5104,494路|585路
7033,8470,通34路
5727,9884,140路
1371,6713,密9路|密5路
5849,9990,昌26路|996路|428路
7143,7369,899路
10738,11574,H63路
6057,7581,855路|856路|850路快|850路
9442,9672,122路
4295,49,房20路|房24路
419,4942,140路
10978,1500,639路|506路|专115路|488路|364路|583路
10614,99,651路|特15路
10599,7950,H32路
236,5446,861路|862路
7015,9979,兴54路|兴28路区间
284,6299,昌37路|昌30路
11573,558,房17路|房19路
167,6129,441路|夜38路
10773,2219,密24路
7005,8741,平1路
5410,9072,兴32路区间
5733,7171,887路
5847,8691,密65路
10719,11751,918路区
4415,7044,兴11路|专24路
10132,331,顺34路
4202,9175,958路|夜5路
10489,7714,Y07路
10456,6713,密2路
10813,1810,通14路|805路
8365,9779,通4路
8464,8788,兴47路
10191,9355,专16路|346路
10250,8768,房52路
10274,9858,空港8路
8339,8701,H30路
5749,8354,快速直达专线144路
5522,9294,郊100路
11684,766,运通115路|运通202路
7923,9251,兴13路南线
10264,317,运通201路|运通101路快|425路|79路|425路快车|特8路|361路
6928,9886,兴15路|兴16路|兴18路|366路快|968路|兴33路|兴1路|兴20路|366路|369路
2862,46,955路
10750,1101,郊82路
11090,2677,通31路
8135,9428,密26路
11297,1930,586路|854路
712,9030,通31路
5411,9086,327路
11584,420,顺48路|顺17路区间后岭|顺21路|顺21路区间|顺17路|顺17路区间大洛泡
3208,8481,郊100路
11740,5827,房21路|房20路|房23路|房22路|房25路|房24路
836,9114,504路|599路
6746,9036,通4路
11940,3826,顺35路|顺25路|顺13路
118,7962,395路|353路|夜36路|323路|546路
8428,877,通36路
225,6894,专105路|专106路
10692,4332,通12路专线|通12路
10183,9421,运通113路|运通201路|567路|966路|130路|409路|361路
223,5589,Y16路
1498,4118,通51路
3243,9304,M04路
3752,4214,355路
1320,3233,郊100路
1128,7816,顺18路
10555,5659,兴16路
3459,9807,47路|夜36路
7392,8749,955路
11559,8933,868路|987路
11785,6673,15路
4992,7790,房18路|房1路
11850,3361,通1路
2813,2953,H15路|H29路
11714,4726,房15路专线
2775,4662,867路|916路
2687,5542,918路关上
2665,4426,密10路
2374,6003,房51路
11470,7168,606路
2660,3146,568路
10897,3561,顺27路|顺21路
2252,7228,房51路
4657,9808,945路
2203,7717,887路
1125,873,375路|80路|693路
10146,8413,882路
5851,8517,房14路
3861,4460,969路
3799,765,670路上东廓
216,5688,顺3路
10651,2035,快速公交4线|快速公交4线支
1344,3002,615路
10657,4637,333路|448路
12040,3780,房31路
1499,4113,夜28路
10726,3945,顺42路|顺33路
1150,6255,莲花桥-莲花桥临线
10980,11799,395路
3231,9435,快速直达专线87路
3699,7419,兴52路
10564,5559,昌37路|昌30路
1667,2414,快速直达专线127路|快速直达专线126路
4736,702,通2路
11158,1938,郊94路
2729,85,118路|77路
11687,8996,682路|运通104路|657路
11461,262,兴26路
11731,3233,平4路|平31路|平30路|平27路|平26路|平25路|平24路|平23路|平22路|平21路|平29路|平28路|平43路|平42路|平41路|平40路|平39路|平38路|平37路|平36路|平35路花峪|平34路|平33路|平32路|平50路|平49路|平47路|平46路|平45路|平44路|平62路|平12路|平19路|平18路
800,8173,通49路|804路|808路
11768,5523,昌52路
11886,4343,588路环线
4097,4422,兴21支路
2769,4714,122路|53路|特3路
2463,6441,850路快|850路
2794,5792,547路
2273,8335,343路|652路|529路|夜24路
2252,9877,房2路|房34路
5082,7885,12路
4771,6022,979路
2672,5674,房53路
2692,4143,密29路
10883,3690,兴25路
2452,6549,兴49路
1077,8320,435路|666路|806路
10197,9223,664路
10610,3762,密19路
10233,574,868路|987路
10386,6004,观光1线|观光2路
10723,3965,房19路
3404,7715,989路|553路|640路|433路|619路|特16路
5914,7914,顺5路
3452,8566,兴13路南线
1522,2522,45路
10001,9846,339路|快速直达专线130路|662路|459路|897路|983路|329路
3458,9839,顺35路|942路支
3786,7889,快速直达专线120路
128,5258,顺48路
118,4027,快速直达专线107路
10352,5009,空港5路区间|915路|915路快
1430,3446,Y34路
4976,952,平34路
2260,9792,密17路支1|密17路支2
4744,617,681路|607路|478路|专21路
6943,9604,快速直达专线113路
6076,8611,夜7路
2663,5761,专120路
2655,5836,59路
2152,8203,947路|快速直达专线44路|兴33路|840路
4412,9621,密65路|密62路|密61路|密60路
2388,9839,顺35路|顺25路|942路支
11787,991,通53路
3557,8851,821路|927路|623路|976路|324路
10951,1671,78路|85路|65路
5052,6861,房51路
1263,5122,密10路
10784,4671,地铁15号线
3538,7716,房15路|房18路|房42路|房38路|房26路
1163,473,顺11路
1481,4270,75路|特2路|特12路
10211,7742,通14路
10941,1769,940路
10990,1276,940路
3343,8339,H30路
1477,5629,兴21支路
9672,9908,76路|6路|122路|477路|85路|42路|46路|133路|53路
139,5134,通15路
11116,9402,密38路|密52路
819,9335,房3路
11856,4667,房22路
11221,7024,房13路|房25路
2291,9471,平24路|平23路|平21路|平42路|平41路|平47路
11330,225,889路
2384,9870,44路|618路|特12路
4675,7005,昌51路|昌36路|昌33路
5056,6836,房23路
1004,747,昌52路
3476,9670,专21路|快速直达专线18路|636路
5079,6609,通5路
3635,6750,958路|83路|830路|969路|480路|483路|531路|夜36路|323路|458路
3401,728,快速直达专线93路|501路
12039,41,560路
10612,3722,兴55路
1361,5460,房39路
1000,7722,503路
5701,8735,昌32路
1468,5703,938路卓达三溪塘专线|通27路|801路|805路|938路
10000,281,兴30路|兴61路|兴27路|兴28路
3355,8229,顺18路
8374,9620,118路
1683,4883,Y18路|Y30路|Y34路|Y37路|Y39路
4925,5841,平32路|平49路
11876,5724,昌27路|905路|426路|301路|319路|运通128路
836,9195,957路|434路|夜24路
4675,7006,922路
10185,9390,兴30路
6800,9732,523路
1295,466,944路
11460,7228,房51路
10395,7292,平5路
10048,9437,专56路
1384,7880,502路
10008,9835,300路快|631路快|快速直达专线134路|夜30路|977路|特8路|特2路|夜36路|323路|67路
2450,5209,821路|826路|975路|846路
1151,8881,463路|昌19路
3706,4725,M08路|M11路|M14路|M12路
10535,3237,916路快车|916路
1083,9560,特13路
10702,11971,539路|365路
2584,899,813路
3543,5027,密16路
6173,6326,330路|908路|651路
1240,6641,11路|363路|455路
5765,9435,快速直达专线10路
1799,3713,73路|61路
226,4284,378路
4197,4797,房14路
4530,7139,房37路支线|房37路
11820,4964,顺22路
803,8182,122路|91路|51路|特3路|特12路
4665,7119,81路
11996,5864,941路快|389路|977路|981路
4611,6335,顺4路
11537,880,运通128路
2464,7710,房15路
2243,9921,夜13路|612路|101路|103路
2251,8516,房13路支线
10677,3134,867路
10514,3432,633路
3525,7877,996路|443路|专42路
3523,6565,801路
10254,6039,顺40路|顺39路
3717,4627,专36路区间
10837,2868,988路|942路|915路|696路|538路|405路|942路支|935路|980路
5025,5832,812路
10553,3047,房17路|房16路|房19路
1651,3853,463路|617路
8570,8974,密18路
7223,866,602路
6046,7628,兴16路
5622,9545,专22路
8570,8979,密18路
10209,833,Y08路
11965,4850,568路
2590,7780,地铁八通线
11700,4845,816路|817路
11625,6926,H12路|H13路
11797,6536,密7路
8393,9413,14路|102路|106路|66路
6134,6744,平3路
4744,6338,607路|478路
4740,5047,569路
4411,7007,930路
11457,8609,专107路|快速直达专线76路
7182,8245,675路
10288,9671,H44路|H62路
7155,9849,平48路|平13路
11622,6958,970路
2270,8315,通38路
10999,1230,兴18路
5158,5841,平62路
3424,6232,803路
10213,6432,昌35路
3920,90,643路
7110,8964,兴微13路
3668,6459,房25路
1888,2806,Y02路
10035,9539,663路
1050,8523,31路
5667,9102,兴14路|兴1路
4584,9286,顺13路|顺12路
11511,5413,密31路|密34路|密29路|密26路|密28路|密27路|密21路
11893,4256,空港8路
11664,7875,顺20路
4503,8763,944路
2482,7512,920路
5099,5111,113路|81路|82路|夜6路|专8路
3766,4153,快速直达专线113路|快速直达专线15路
3498,9496,机场巴士1线
10713,2754,兴25路
3659,6557,944路|运通113路|运通201路|快速直达专线88路|567路|657路|966路|132路|409路
10724,1310,917路快|835路|835路快
10001,9871,952路|896路
10626,11410,顺27路
1524,93,H40路
2239,7441,房49路
3861,5702,兴1路
2054,9293,736路|829路|740路
391,7800,830路
11256,9384,顺21路区间
2557,4265,921路
2418,5657,房12路
11306,584,850路快
10654,2082,943路快
10344,5185,密17路支4|密16路
1429,4893,820路
1208,3111,126路
4771,9916,979路
1114,4059,412路
4090,5740,房46路|房30路
11239,9564,811路|通3路|615路|802路|582路
94,96,385路|965路|快速直达专线6路|专91路|327路
11248,8142,密10路
3652,7803,密65路
3692,7402,698路
2433,4161,616路
6609,9050,通58路
2522,3279,47路
7809,9030,通31路
1905,7128,609路|运通103路|693路|478路|夜4路|392路|398路|运通126路|490路|632路
4770,9933,昌53路
10838,2897,特6路
11215,156,通9路
10353,5088,空港2路|915路|顺26路|915路快
10779,3489,密37路|密39路|密50路|密38路支线
10179,9488,平32路
11237,9590,67路
11567,6292,970路|郊89路
11417,5137,观光2路
2138,7101,顺40路|顺39路
1931,8181,兴17路
2675,3069,兴29路
10091,10975,房32路
381,943,365路|982路
10008,8522,专3路
10352,5088,915路|顺26路|915路快
10125,8687,949路
11306,7581,855路|空港5路|顺21路区间
1224,4266,通21路|通38路|通41路|通州森林公园1路
3584,9831,942路|915路|359路|405路|935路
3650,6512,密65路|密62路|密63路|密60路
3584,8504,988路|641路|696路|538路|942路支
11726,3389,地铁13号线
2064,9160,651路
2465,6485,856路|顺25路
2231,6160,411路
2279,8342,838路
290,8827,373路|597路|快速直达专线112路|76路|958路|夜5路|308路|运通120路|545路
10980,11738,83路
2220,6277,顺37路|顺36路|顺31路区间|顺31路|顺16路
2133,7146,922路|925路
10075,9172,599路|652路|运通202路
11417,778,58路
10320,5390,805路快|938路快
1902,8463,兴17路|兴35路
10123,7361,Y24路|874路
1319,4634,顺48路
10636,3568,顺46路
10158,8346,昌59路
1016,7663,房14路
10338,6545,Y23路
170,400,房21路
11229,8362,947路|840路
10424,3027,房15路|房12路|907路|房18路|836路张坊|836路大韩继|房42路|房41路|917路|房31路|836路|839路|836路快
10613,1138,昌30路
3896,6725,H55路环线
4859,859,Y31路
4749,626,940路|841路
11282,9082,550路|356路
5161,5717,顺20路
11599,8578,地铁亦庄线
2100,7462,密2路
2305,5416,昌58路
11221,9699,Y27路
4991,6420,801路|802路
3413,679,兴32路
662,84,通1路|通19路
1135,7790,房13路|房18路|房42路|房37路
10359,5078,498路
1355,5599,专164路
1335,5798,快速直达专线110路
1314,4675,昌22路|昌1路
4624,533,昌61路
290,7510,夜5路
3421,8828,456路
4612,652,兴微7路
2114,353,顺20路区间|顺20路|顺15路
11621,3044,445路
2253,297,房37路支线|房37路
10559,3071,昌12路
2547,5646,139路
2222,6232,803路
11307,8849,房43路|房49路
11272,9199,443路
2448,6635,496路
2267,7109,815路快
1163,6171,顺30路
1310,2025,917路快|835路快
9209,9375,515路
1065,8468,密61路
1433,4787,637路|快速直达专线89路|夜7路|57路|23路
10874,11517,通48路
3963,4745,顺29路
11725,4675,郊100路|559路|昌66路|昌57路|昌57路支|昌3路|昌52路|昌53路|326路|昌32路|昌31路|昌30路
3883,5547,郊86路|郊81路
11588,6042,专118路
3643,6619,517路
6092,8415,观光1线|观光2路|5路|夜2路
11545,6478,929路木城涧
2118,9925,Y12路|Y11路|Y14路|Y13路|Y16路|Y15路|Y18路|Y17路|Y19路|919路快|Y28路|Y27路|Y29路|919路|873路|874路|875路|Y30路|Y32路|Y31路|920路|Y34路|Y33路|Y36路|Y38路|925路|Y37路|Y39路|Y40路|Y01路|Y03路|Y06路|Y08路
2366,6114,平62路
2755,4879,Y12路
2423,4204,兴24路
2336,7736,专66路
10259,7387,H40路|H44路|H03路|H06路|H09路|H08路|H22路支线|936路青龙峡|H52路|H54路|H10路|H14路|H53路环线|H60路|H62路|H61路|H22路区间|H63路|H22路|H21路|H38路|H37路
10708,2897,特6路
10119,6125,598路区间
1524,3883,H40路
1258,5211,401路|404路
3694,8770,H60路
3868,5705,379路
5871,8311,顺13路
4176,4947,运通119路
1100,6775,密1路西线
5996,9707,通31路
3722,5837,兴22路
11443,6174,841路
2796,3130,659路|619路
2224,562,588路环线
2536,5732,顺20路
10337,6593,H49路|H12路|H13路|H25路
2653,4555,房43路
4843,6606,Y33路|Y01路
6296,738,Y30路|Y34路|Y37路
1049,333,842路
3964,4751,兴13路北线
5527,9388,兴53路
5617,7156,房1路
191,8558,夜27路|666路
3406,5292,顺18路区间|顺18路
3792,911,802路
295,538,通9路
7049,7137,空港3路
250,6620,345路快
8013,9497,通31路
10260,628,密38路|密25路
6009,6881,密5路
11089,11375,专162路
11371,9817,386路
4317,8184,H40路|863路|867路|936路
6614,9197,473路
9448,9775,360路快
1909,8595,481路
11760,4611,顺4路
5508,8273,地铁昌平线
399,854,兴35路
10764,3922,860路
11097,2914,快速直达专线141路
3428,5037,顺35路|顺25路
199,202,498路
174,7430,房19路
276,7743,通10路
10296,9921,7路|47路|夜36路
3305,6255,莲花桥-莲花桥临线|3路|9路|890路担礼|890路|特14路
10281,7417,平34路|平47路
276,772,临8路
3000,9298,927路
10595,6923,顺29路
2128,8697,兴55路
2404,3276,通9路
11840,80,昌68路
374,5451,顺34路区间
6718,8197,兴32路|976路
2054,8094,740路
3412,5161,855路|945路|顺35路|顺18路
1529,2691,房43路|房49路|房48路
9102,9278,943路|兴15路|827路|366路快|631路快|郊81路|849路|366路|679路
4972,6804,密18路
8219,8799,937路
1315,2179,H01路
6829,7079,通14路
1485,5731,378路|快速直达专线135路
8210,8764,Y18路|Y29路|Y34路|Y37路
8293,9264,房42路
5753,7044,兴11路
1392,7992,平19路
5716,7412,40路|夜23路|59路
10410,3516,880路
5749,8411,快速直达专线13路
11983,12036,384路|384路区间
1735,1907,快速直达专线29路
11830,3960,818路|930路
11884,3426,昌20路
6712,8116,935路快|935路
4643,7499,455路
4637,6227,地铁13号线
3417,6440,通36路
127,962,H40路
4620,5063,密38路
8557,983,通27路|通14路|通53路|郊90路
2631,4929,938路
7139,8812,房47路
10866,1613,密26路|密28路|密27路
7155,9986,郊88路
7126,7618,兴33路
1680,2440,密39路
8253,9676,运通109路|425路|617路
5627,8317,919路快|919路
8255,9655,Y16路|Y24路
10156,8703,兴47路
4669,8572,密16路
1181,7434,977路快定班
10211,6829,通14路
5541,9174,顺31路
5984,6072,通28路
11684,6760,运通202路
1543,3818,423路|606路|夜8路|夜20路|618路|456路|21路
5967,7572,兴30路支
1571,2206,855路
1311,4806,831路|837路
2895,4932,959路
11804,2904,H44路
11887,3405,密15路|密11路
3133,9292,专102路
379,6740,943路|828路|849路|943路快|937路|兴61路|兴28路
4342,9183,房19路
4547,7133,快速直达专线111路
8424,972,通10路
4616,7772,598路|76路|961路|611路|612路|574路|546路
294,6263,夜10路|107路|635路
10760,1324,密66路|密68路|密67路
5707,7529,419路|639路|112路|115路|648路|605路|690路|夜13路|433路|615路|488路|138路|95路|411路|635路
8474,8760,Y20路|Y21路|876路支|876路|921路|Y04路
225,4320,专105路|专106路|889路
5625,9675,H19路
6003,6884,房51路|房42路
5532,9271,852路
11578,6502,夜32路|416路
8396,9548,快速直达专线104路
11255,8403,39路|525路
2878,50,525路|夜28路|特11路
11955,1406,临8路
11462,6338,地铁13号线
11471,6247,房52路
2241,8803,兴14路|兴17路|兴18路
3759,4375,昌33路
6017,6752,829路
123,6672,536路
2780,4746,通15路
1691,3,802路
298,6257,H48路
2341,844,944路
251,5389,593路|421路|657路|130路|311路|夜32路|运通117路
8366,9855,334路|347路|658路|360路快|特10路
5604,7235,545路
11561,6682,835路|房39路|房27路
11115,9813,577路
11795,4343,地铁4号线大兴线
11345,7515,昌59路
11694,973,470路
10954,11680,989路
12025,1706,28路|120路|夜24路|403路
6712,9459,空港1路中转摆渡车
6136,6880,H23路区间|H50路|H51路|H24路|H23路|H36路|H35路
11820,1439,顺26路|顺22路
4438,8247,H50路|H24路|H23路
4866,5297,669路|快速直达专线13路
7135,8861,房16路
235,6872,113路|115路|118路|3路|42路|夜3路|701路|13路|夜34路
10927,11956,549路
10241,7830,940路|兴17路|兴35路|兴20路
10376,855,房48路|房33路
338,5844,924路
7924,9348,510路|81路|82路|夜6路
7051,7081,快速直达专线21路
5513,8150,密16路
3609,5892,顺34路
1675,89,快速公交3线|快速公交3线区间
169,588,957路|运通125路|501路
11366,341,通1路|通3路|924路|583路
3689,5098,运通201路|601路|运通101路|运通104路|387路|300路快|302路|夜30路|847路|848路|特8路|361路|671路|328路
11312,882,顺31路
11578,883,848路
8167,9242,房1路
4458,8055,密15路
8239,8520,593路|运通117路
10556,4750,866路|869路
10398,5000,夜16路|477路
10633,2655,59路
10477,6877,运通111路
296,6299,快速直达专线124路|345路快
218,5749,快速直达专线54路
10313,4516,昌52路
8375,8497,817路
2879,39,113路|115路|118路|3路|431路|夜3路|夜34路|特16路
11486,456,昌66路
10138,8921,通勤微60路
10420,3434,560路|521路
10795,3677,717路
10341,5559,昌37路|昌30路
8032,9231,943路|943路快
8248,8402,377路|夜11路|夜12路|474路|88路|48路|19路|454路
8256,8322,909路|570路
215,4463,空港8路
5849,7478,443路
11860,3645,临8路
11561,5301,房39路
11374,8507,顺11路区间豹房|顺11路区间刘各庄|顺11路
9316,9702,463路|557路|922路|专50路
4225,9075,顺34路|顺34路区间|顺27路|顺21路|顺14路
4539,7262,顺12路区间|顺12路
10253,7756,466路
105,5557,通2路
10352,4103,顺26路|顺22路
144,5166,昌20路|昌58路
722,9051,329路
3091,3905,993路
929,9645,390路|97路
5605,8593,密18路
11491,6010,505路|运通112路|318路
7002,7577,835路|房39路|835路快|房27路
11470,6226,371路|运通117路
802,9575,顺22路
6812,7168,693路|393路|398路|355路
285,5082,夜7路|57路|23路
10372,6560,房39路
10030,361,Y09路
9110,9117,951路
10764,3972,860路
4879,738,Y14路|Y18路|Y19路|Y28路|Y29路|H60路
1059,9958,顺43路|顺27路
1348,4406,Y03路
10149,445,房35路
158,5055,921路
10063,10951,78路|1路|夜1路|85路|夜8路|308路|94路|68路|21路
11586,5032,H40路
2337,851,昌17路
4611,7729,顺1路
11050,9061,密38路支线
4610,7738,949路|925路
4671,7128,438路
2175,9454,680路|341路|526路
2135,8523,865路|657路|夜34路
16,9166,密19路支线
2690,4298,运通114路|959路|436路|481路
2792,3275,特13路
10478,6782,Y12路
1496,5593,快速直达专线124路|快速直达专线138路
1066,9893,493路
1598,4571,昌21路
10266,7573,331路|563路|563路区间
3492,8273,地铁昌平线
3340,7133,运通112路|331路|563路|563路区间
6194,7521,835路快|快速直达专线63路
3350,8367,密7路
1057,8636,830路
3764,4228,118路|693路|夜3路|701路
4611,741,顺5路|顺1路
4756,621,643路区
11054,9031,专116路|快速直达专线117路|854路
6092,9876,地铁2号线
6191,6226,运通114路|371路|681路|625路|夜38路|运通117路
711,9182,密2路
11134,9563,990路|865路
8455,8908,专94路
11099,1557,Y17路
328,3341,顺3路
2216,744,8路
4672,9792,密1路晚班
4532,9861,330路快车
2052,8010,933路
11024,9336,637路|561路|夜19路|348路|快速直达专线74路|457路
11781,3097,昌2路|昌1路
2258,8612,15路
11779,4449,418路
11622,2029,密8路支线|密8路
10699,5891,680路|674路
226,5691,300路快|300路|快速直达专线22路
1971,9161,房52路|房15路|房16路|房18路|房42路|房31路支线|房40路|房30路|房38路|房37路|房18路支2|房26路
2278,8409,地铁4号线大兴线
2227,630,机场巴士13号线
10605,2843,昌2路|昌1路
10353,6693,955路|915路|915路快
10668,2211,880路
10165,289,65路|特18路
10335,4210,501路
10041,7151,Y24路
3576,7441,835路
10750,1392,平46路|平19路
5730,9856,顺15路
1378,5433,空港8路
3623,4314,房42路
6197,7527,通11路
6184,6328,房21路|房20路|房25路|房24路
10880,11132,平4路
6133,6837,H43路|H16路
1432,2219,密24路
11858,4996,596路|专20路|快速直达专线76路|专81路|夜26路|484路|北苑家园通勤环线
11985,2395,421路
4577,9422,736路|专25路|524路
11209,8826,804路
6185,6310,兴62路
2332,883,402路
4855,7975,H32路
4893,7596,990路|740路公益西桥|820路|602路|740路|特9路
4651,6015,顺26路
4732,5204,房11路|房39路
4858,6616,昌52路
4780,7396,445路
6304,79,H46路
3433,532,昌11路
4865,6539,352路
6740,9102,943路快|849路快
5942,782,330路
10040,8482,昌27路
1167,550,快速直达专线102路
10045,9761,顺3路
10836,1856,889路
10538,3505,昌21路
7264,8832,1路|99路
3494,8278,343路
11654,3052,昌19路
2349,720,顺14路
11521,4387,顺27路
4451,9359,顺40路|顺39路|顺19路
4401,9859,兴23路|兴24路
4896,6245,运通114路|快速直达专线83路|612路
11303,858,快速直达专线129路
1961,9244,871路
4784,8689,362路
7160,8534,房15路
2646,4703,471路
10967,1860,密13路
4631,7561,25路|680路|821路|623路|985路
2596,6537,880路
3482,7072,926路
3603,5864,快速直达专线121路
5963,6217,郊80路|密17路|密12路
3928,3946,特19路
3404,6523,502路
1555,3642,H55路环线
5841,7435,平31路|平27路|平28路|918路区|平40路|平39路|平32路|平50路|平49路|平45路
5771,9467,兴24路
3551,6387,330路|642路
10422,3323,565路|661路|978路|458路
10438,5824,927路
3441,7488,H05路环线
5944,7757,868路|987路
1593,4575,940路|954路|829路|968路|631路快|841路|842路|937路
3251,8059,兴12路|兴36路
1759,2914,快速直达专线141路
1671,2468,32路|65路
2111,419,运通111路|650路|619路|夜25路|运通122路|499路|673路
6931,7206,690路|364路
4722,7995,487路
11622,5963,郊81路
11230,7226,383路
11548,6708,昌66路
2688,6939,554路|338路|959路|830路
3735,5881,924路
10049,8458,947路|兴31路|兴13路南线|679路
11055,11722,房33路
11077,11503,592路|462路|315路|运通119路
3657,7993,专58路
1142,781,916路快车|916路
3515,5421,472路|325路
3300,7573,563路|563路区间
1260,5250,411路
3272,9189,白草洼便民班车
1545,3712,兴44路|兴21路延长线|兴21路
8392,9571,890路担礼
10991,11364,882路
6873,9105,997路|692路
2522,5930,3路|9路|夜14路|夜5路|夜23路|夜36路|673路
11466,8868,527路
8374,8425,120路|43路|夜24路
7388,8936,房18路
2693,6875,H08路|H54路|H10路|H38路
5084,5368,顺38路
11975,2448,989路
6943,9743,591路
4726,6636,房43路|房48路|房27路
1297,579,927路|976路|通12路
2583,6648,通4路
4574,8152,817路
2880,3675,327路
3404,6542,快速直达专线101路
5087,7992,平19路
10428,3324,地铁8号线
10459,4345,926路
10634,2599,密22路|密23路
11966,3870,668路快
5773,8154,开发区5路
1394,6546,通5路
11969,2513,438路
1664,2519,117路|夜3路
11398,9558,平29路
4068,4885,快速直达专线60路|专89路
4755,5026,专96路|542路
4547,7104,运通112路|331路|563路|563路区间|特5路
4305,9524,872路|878路|879路|314路
11229,324,993路|646路
10625,2673,兴16路
2290,9567,通6路|317路|587路
4423,9672,76路|6路|133路
3227,9652,开发区4路
4729,6612,专41路
4454,9360,密24路
10523,2363,平1路|平20路|平48路|平15路|平14路|平13路|平17路|平16路
4998,803,741路|夜28路|91路|12路
5628,9619,房47路
10129,674,590路|559路
6298,6549,兴17路
1593,5872,兴12路|兴47路|兴37路
1471,5765,307路|344路快|407路|夜38路
1331,4508,9路
11122,9661,专70路|专51路
11401,6871,923路
11421,5343,346路
6183,7692,通19路
706,9295,119路
11354,8679,941路快
8581,8992,97路
11603,4855,H30路
11733,4887,H23路区间六渡河|H34路
4501,7579,902路|908路|专38路|苏家坨通勤班车
6972,8145,H04路|H17路
2983,3953,917路快
11964,1249,805路
10207,6841,552路|647路|快速直达专线143路|589路
6902,7510,958路|夜5路
10303,5881,924路|807路|快速直达专线149路|快速直达专线12路
3359,9674,平31路
4507,8843,平62路
10486,4055,夜34路
10528,2302,兴16路
9683,9958,顺2路
2172,9407,专89路
7226,7913,964路|M06路
5361,86,H43路|H15路区间|H16路|H15路|H29路|H31路
1957,9397,509路|362路
2123,6065,特13路
2539,5897,密30路
1912,7183,夜16路|477路|395路|459路|678路
1508,2895,运通115路|335路|740路公益西桥|952路|736路|958路|959路|941路快|740路|967路|624路|982路|983路
3490,9543,昌22路|昌21路|昌28路|昌11路|昌59路|昌16路|昌3路|昌2路|昌51路|昌1路|昌51路区间|昌31路|昌30路
3883,6947,867路|936路青龙峡|H10路|936路
3992,5857,夜27路|666路
2235,7593,运通111路|468路|运通122路|494路|499路
2343,5184,专34路环线
2575,4197,房14路
2405,3234,99路
2519,4758,地铁10号线|635路
10339,5587,681路|448路|运通119路
5970,8708,专82路环线
1905,7245,693路|夜4路|392路|398路|355路|577路|490路
10655,1095,837路区
10506,1258,641路|131路|401路|403路|404路|847路
10337,4278,H49路|H12路|H13路|H25路|H39路
3412,5139,顺4路|顺35路|顺11路|顺18路
3596,9828,558路|520路
2187,9390,兴30路
2345,6481,948路|M07路|931路
2038,8220,房34路|房28路
2568,5586,H49路
2337,5233,昌17路
2607,3863,Y18路|Y29路|Y30路|Y34路|Y37路
2101,7595,特9路
