#nodeId,buses
5881,924路|807路|快速直达专线149路|快速直达专线12路
5882,8路|525路|12路
4551,密10路
5883,房14路|901路|907路|房37路支线|616路|895路
4552,临8路|郊87路|通11路
5884,地铁4号线大兴线
4553,兴17路
3222,Y23路
3221,652路|快速直达专线120路|运通202路
3220,667路-552路联运|通13路
3219,976路
3218,Y24路|874路|Y08路
3217,平50路
3216,通10路
3215,425路|79路|运通101路|355路|365路|运通118路
3214,341路|926路
3213,平37路
3212,昌13路空军第二十三厂
4543,961路
5874,329路
4544,平24路|平23路|平22路|平21路|平42路|平41路|平35路花峪|平47路
5875,昌20路|昌11路
4545,647路
5876,昌55路
4546,专12路
5877,319路|运通128路
4547,运通112路|331路|快速直达专线111路|563路|563路区间|特5路
5878,房24路
5879,Y15路|Y22路
4548,969路
4549,房20路
5890,Y11路
4560,463路|922路
5891,680路|674路
5892,856路|顺34路|顺27路|顺21路|顺14路
4561,密6路|郊81路
5893,M16路
4562,平18路
5894,兴11路|兴44路
4563,顺24路|顺27路
5895,Y11路
4564,423路|夜12路|83路|56路|10路
3233,平4路|平3路|平31路|平30路|郊100路|平27路|平26路|平25路|平24路|平23路|平22路|平21路|平20路|平5路|平29路|平28路|平43路|平42路|平41路|平40路|平39路|平38路|平37路|平36路|平35路花峪|平34路|平33路|平32路|郊88路|郊82路|平50路|平49路|平47路|平46路|平45路|平44路|平62路|平15路|平14路|平13路|平12路|平11路|平19路|平18路|平17路|平16路
3232,945路
3231,5路|快速直达专线87路|919路快|123路|919路|快速直达专线125路|快速直达专线124路|872路|夜2路|305路|344路快|快速直达专线128路|883路快|885路|670路上东廓|55路|889路|625路|670路|特13路
3230,密34路|昌13路空军第二十三厂|昌70路
3229,555路|快速直达专线118路|576路|453路
3228,密25路
3227,开发区4路
3226,地铁4号线大兴线
3225,房14路区
3224,专116路
3223,690路|532路|364路
4554,地铁10号线|79路|601路|地铁13号线|386路|653路|304路|夜9路|579路|671路
5885,顺28路|顺28路区间汉石桥方向|顺28路区间道口
5886,813路
4555,房43路
4556,运通107路|511路|343路
5887,兴24路
4557,Y12路|Y11路|Y13路|Y27路|Y32路|Y36路|Y38路
5888,12路
5889,兴19路
4558,961路
4559,运通109路|345路|699路|614路|运通118路
4570,370路|373路|337路|76路|快速直达专线6路|624路|运通120路|64路
4571,昌21路|昌37路|昌31路|昌30路
4572,371路|462路|681路|607路|478路|专21路|专42路
4573,房47路|房46路
4574,817路
4575,940路|954路|829路|968路|631路快|841路|842路|937路
3244,兴21支路
3243,M04路
3242,房47路
3241,顺26路
3240,通14路
3239,Y15路|Y35路|Y07路
3238,879路
3237,861路|862路|916路快车|通7路|916路|H56路环线
3236,房17路|房16路|房18路|836路张坊|917路快|房45路|房41路|917路
3235,552路|648路|通44路|通勤微60路|442路|667路|589路
3234,378路|36路|夜25路|99路
5896,860路|专119路|487路
4565,559路|昌13路空军第二十三厂
5897,密30路|880路
4566,顺20路区间
4567,599路|578路
5898,昌51路
5899,房19路
4568,杨镇1路
4569,专43路
4580,Y02路|Y06路
4581,Y10路
4582,通31路
4583,房49路|房36路
4584,顺12路区间|顺13路|顺12路
4585,兴25路
4586,363路|450路
3255,房2路|房33路|房38路
3254,875路
3253,昌20路|519路|昌53路
3252,921路
3251,兴59路|兴12路|兴36路|842路|844路|848路|937路|大兴专1路|兴26路
3250,平28路|平50路|平45路
3249,467路|515路|快速直达专线88路|567路|966路|130路|132路|快速直达专线71路|快速直达专线8路|939路|985路
3248,专17路|97路
3247,密6路
3246,房15路
3245,兴58路
4576,468路|快速直达专线78路|571路|快速直达专线17路
4577,736路|专25路|524路
4578,976路
4579,H43路|H11路|H29路|H30路|H32路|H31路
4590,兴46路|兴48路|827路|兴40路|兴30路|兴21路延长线|842路|兴21路|兴61路|兴27路|兴28路
4591,机场巴士14号线|机场巴士11线|机场巴士10线|机场巴士16线|机场巴士15线|机场巴士13号线|机场巴士6线|机场巴士8线|机场巴士5线|机场巴士18号线|机场巴士12号线|机场巴士2线|机场巴士3线|机场巴士1线
4592,通1路
4593,兴13路南线
4594,74路|997路|821路|958路|夜15路|395路|631路
4595,591路
4596,419路|944路|596路|379路|119路|运通101路|696路|夜26路|13路|18路|674路|特16路
4597,639路|306路
3266,天通苑-国贸通勤快车
3265,949路
3264,357路|昌33路
3263,428路
3262,379路|81路|476路|520路|305路|490路|快速直达专线60路|专43路
3261,815路
3260,兴16路区间|开发区6路|453路|大兴专1路
3259,130路
3258,H40路
3257,专57路
3256,顺41路
4587,昌67路
4588,通18路
4589,运通112路|331路|563路|563路区间|特5路
3277,1路|夜1路|夜8路|99路|52路
3276,通9路
3275,88路|夜4路|47路|409路|夜36路|特13路|22路
3274,平44路
3273,空港9路
3272,白草洼便民班车
3271,869路
3270,兴17路|兴18路
3269,采育-劲松临时线
3268,466路|333路|快速直达专线82路|86路|特19路
3267,376路|887路
4598,832路
4599,兴50路
3280,H12路
3288,郊81路
3287,815路|818路班车
3286,房20路|房25路
3285,通41路
3284,通58路
3283,兴51路
3282,Y12路|Y11路|Y14路|Y13路|Y19路|Y28路|Y27路|Y29路|Y32路|H60路
3281,运通115路|运通109路|运通104路|运通124路
3279,47路
3278,顺11路区间豹房|顺11路区间刘各庄
3291,昌51路
3290,空港3路
3299,通21路|591路|667路-552路联运|435路|郊87路|郊86路|316路|317路|快速直达专线1路|郊89路|通11路|805路|938路|郊90路
3298,365路区间|快速直达专线80路|384路|446路|447路|384路区间|运通205路|543路|544路
3297,龙湾屯1路北线
3296,H34路
3295,空港1路
3294,896路
3293,H43路|864路|936路青龙峡|H11路|H29路|936路|H30路|H32路|H31路|H33路
3292,803路
3289,昌29路
9400,夜18路|夜21路|104路|特11路|108路
9403,昌70路
9404,房1路|房34路|895路
9401,487路
9402,密38路|密52路
9410,顺20路区间|顺33路|顺18路区间|顺1路|顺25路|顺26路|顺23路|顺24路|顺20路|顺16路|顺19路
9411,645路|运通103路|651路
9414,房15路
9415,通28路
9412,943路|828路|849路|943路快|849路快
9413,14路|102路|106路|66路
9407,371路|681路|560路|专89路|636路
9408,87路|437路
9405,335路|夜5路|308路|68路
9406,M21路|M20路|370路|929路木城涧|运通101路|快速公交4线|快速公交4线支|M05路|M07路|929路|931路|M18路|M17路|M19路|892路|325路
9409,462路|996路
9421,944路|运通113路|运通201路|567路|966路|130路|132路|538路|409路|361路|416路
9422,兴15路|953路|736路|专25路|524路
9420,119路|125路|567路|专22路|409路
9425,顺12路区间|顺12路
9426,昌12路
9423,地铁5号线|地铁6号线
9424,运通112路|992路|运通101路|914路|347路
9418,兴1路
9419,夜14路|45路|94路|65路|特19路
9416,密17路支2|顺20路区间|房39路|顺15路
9417,房13路|房43路|河北庄-朱家坟通勤班车|833路|房21路|房20路|房23路|房22路|房25路|房24路
8101,81路
9432,房32路
9433,顺11路区间豹房|顺46路|顺11路区间刘各庄|顺30路|顺11路
8102,602路
9430,591路
9431,27路
8100,顺45路|木林1路|顺15路
9436,房14路|房13路|951路|房47路|房48路|833路|971路
8105,专59路|957路
9437,专56路
8106,顺38路|868路|密3路|兴30路|密12路|987路
8103,602路|736路|691路|692路|夜7路|353路|845路|特3路
9434,840路
8104,816路
9435,专53路|昌58路|519路|快速直达专线87路|345路|519路区间|878路|670路上东廓|887路|专50路|670路|快速直达专线10路
9429,顺42路
9427,房34路
9428,密26路
8112,地铁7号线
9443,通14路专线
9444,Y17路|Y23路|Y08路
8113,平43路|平38路
8110,兴54路|兴28路区间
9441,868路|密3路|987路
9442,5路|运通102路|381路|122路|84路|49路|夜20路|夜22路|937路|456路|特12路|676路|410路
8111,郊88路|顺29路
8116,935路快|935路
9447,918路|平48路|852路
8117,605路|夜25路|585路|673路
9448,698路|528路|通42路|360路快|360路|630路
9445,兴35路
8114,929路
8115,842路
9446,938路快
9440,460路|461路|557路|昌61路|519路|560路|443路|专121路
8109,Y12路|Y11路|Y14路|Y13路|Y18路|Y19路|Y24路|Y28路|Y27路|Y29路|873路|874路|Y32路
9438,兴53路
8107,密17路支4
8108,111路|124路|夜2路|58路
9439,89路|634路
9454,H55路环线|680路|341路|526路|576路
8123,通31路
8124,45路
9455,983路
9452,通39路
8121,402路|851路|418路
9453,兴17路|兴18路
8122,郊87路
9458,房2路|993路|646路|951路|835路|快速直达专线140路|房35路|房28路|896路
8127,993路|快速直达专线140路
9459,空港1路中转摆渡车|空港1路
8128,399路
8125,房14路|房13路|房43路|河北庄-朱家坟通勤班车|房21路|房20路|房23路|房22路|房25路|房24路
9456,886路
8126,兴51路
9457,329路
9450,70路|专13路|998路|957路|343路|529路|51路|14路|66路
9451,945路|昌51路|670路
8120,941路快|965路|快速直达专线104路
9449,房17路|房19路
8118,快速直达专线58路
8119,Y26路|Y40路
8134,989路|639路|306路|659路|兴63路|983路
9465,510路|专44路
9466,695路|特11路
8135,密29路|密26路
8132,111路|7路|105路
9463,兴32路区间
9464,951路|385路|574路|310路|843路|327路
8133,密7路
9469,通12路专线
8138,夜30路
8139,通43路|801路|802路|通53路
8136,通21路
9467,844路区间|844路|兴24路
8137,昌57路支
9468,655路|887路
9461,554路|339路|634路
8130,房32路
8131,379路|专89路
9462,兴14路|兴17路|兴18路
9460,891路
8129,565路
8145,H04路|H17路
9476,密39路
9477,506路|475路|夜27路|397路|666路
8146,M09路
8143,902路
9474,523路
9475,金融街1号专线
8144,993路|835路|835路快|快速直达专线63路
8149,机场巴士12号线
8147,Y16路
9478,H38路
8148,房18路|房31路支线|房41路|房31路|房18路支2
9479,Y05路
8141,86路
9472,房22路
8142,密10路
9473,房25路
9470,专27路
8140,110路|8路|9路|夜17路|41路|夜5路|44路|622路|623路|特2路|60路|673路|20路
9471,平24路|平23路|平21路|平42路|平41路|平47路
8156,377路|511路
9487,553路|640路|433路|619路|特16路
9488,平32路
8157,密7路
8154,开发区1路|开发区5路
9485,通14路专线
8155,夜12路|机场巴士15线|特5路|102路|103路
9486,897路
9489,昌29路|昌60路|962路
8158,76路|运通103路|941路快|968路|661路|890路
8159,H30路|H33路
9480,844路区间|844路
8152,817路
9483,981路
8153,专112路|939路|677路
9484,H28路|H30路
9481,密18路
8150,密16路
8151,86路|928路|311路
9482,972路
8167,房1路
9498,Y29路|Y34路
8168,880路|通11路
9499,M14路
8165,902路|专38路|543路|544路
9496,机场巴士1线
9497,通31路
8166,兴21路延长线|兴21路
8169,855路|913路
9490,密30路|密32路|密31路|密17路支4|密17路支1|密17路支2|密34路|密33路|密36路|密35路|密8路支线|密1路|密8路|密5路|郊80路|密18路|密17路|密19路|密16路|密15路|密57路|密12路|密20路|密1路西线|密29路|密26路|密25路|密28路|密27路|密21路|密24路
9491,942路
8160,828路
8163,947路|兴33路|840路
9494,昌59路|H54路|870路|962路|郊80路|H63路|郊94路
9495,房11路|房47路
8164,通3路
8161,110路|116路|123路|130路|夜24路|104路
9492,826路
9493,504路|运通115路|680路|599路|555路|997路|736路|341路|926路|927路|快速直达专线132路|622路|324路
8162,昌27路
8178,房15路
8179,房16路|房18路|836路张坊|917路快|房41路|917路|房31路|房18路支2
8176,昌13路
8177,470路|快速直达专线107路
8170,通13路
8171,902路|330路|908路|642路|651路|顺25路|苏家坨通勤班车|330路快车
8174,顺38路|955路|顺31路区间|915路|顺31路|顺28路|顺28路区间汉石桥方向|顺28路区间道口
8175,顺34路|顺34路区间|顺27路|顺21路|顺14路|顺21路区间
8172,866路
8173,通49路|804路|808路|通19路
8189,兴27路
8187,专12路|398路
8188,房20路
8181,兴17路
8182,122路|夜20路|91路|51路|特3路|特12路
8180,房21路|房23路|房22路|房25路|房24路
8185,兴27路
8186,通19路专线|372路|669路快|316路|317路|通19路
8183,平14路|平17路
8184,H40路|863路|867路|936路
5904,开发区4路
5905,917路快|838路
5906,通19路
5907,兴19路
5908,112路|82路|60路
5909,845路|627路
5900,顺20路区间|顺40路|顺39路|918路|空港7路|顺23路|顺20路|918路关上|顺19路
5901,14路
5902,兴40路
5903,815路
8198,675路
8199,兴26路
8192,专4路
8193,384路|384路区间|运通123路
8190,691路|392路|632路|21路
8191,868路|密8路支线|密8路|987路
8196,密3路
8197,兴56路|兴32路|976路
8194,快速直达专线109路
8195,顺1路
5915,645路|运通103路|563路
5916,M16路
5917,顺36路
5918,兴21支路
5919,顺48路|顺42路|顺17路区间后岭|顺12路区间|顺38路|房40路|顺30路|顺33路|顺34路|顺34路区间|924路|顺14路|顺33路区间|顺12路|顺17路|850路快|房28路|顺17路区间大洛泡|850路
5910,868路|987路
5911,空港2路
5912,423路|483路
5913,875路
5914,顺5路
5926,113路|607路|380路|694路|82路|夜6路|409路|特2路|21路
5927,快速直达专线117路|854路
5928,447路|384路区间
5929,顺48路
5920,377路|夜12路|474路|专26路|88路|48路|66路|501路
5921,440路
5922,842路
5923,平1路
5924,昌31路
5925,郊82路
5937,快速直达专线94路|45路|46路
4606,Y06路|Y05路|Y09路
4607,H02路|H01路|861路|916路快车|H23路区间|H50路|916路|H56路环线|H23路区间六渡河|H51路|H19路|H24路|H23路|H34路|H36路|H35路
5938,439路
4608,房17路|房19路
5939,Y20路|Y21路|876路支|876路|921路|Y04路
4609,专6路
5930,3路|9路|夜14路|夜5路|47路|夜23路|夜36路|673路|特14路|特19路
4600,顺46路
5931,954路|957路|兴22路|兴61路|兴25路
4601,917路快|密39路|密2路|密云-司马台专|密17路
5932,兴17路
4602,949路|925路
5933,690路
5934,平26路
4603,房34路
5935,运通110路|905路|386路|569路|928路|538路|13路
4604,Y21路区间
5936,917路快|917路
4605,Y20路|Y21路|876路支|876路|921路|Y33路|Y01路|Y04路
5950,130路
5948,466路|专12路|577路
4617,昌11路|昌70路
5949,房40路|房28路
4618,849路|849路快
4619,房47路
5940,地铁4号线大兴线|顺11路区间豹房|顺46路|顺11路区间刘各庄|顺30路|顺11路
4610,949路|925路
5941,顺43路
5942,330路
4611,顺4路|顺5路|顺1路
5943,快速直达专线55路
4612,兴微7路
5944,密37路|868路|980路快|密50路|密51路|密10路|密38路支线|980路|密7路晚班|987路
4613,专59路
4614,平36路
5945,通40路
5946,110路|111路|684路|116路|128路|106路
4615,郊86路
5947,兴11路
4616,598路|76路|961路|611路|612路|574路|546路
5960,856路|850路
4630,902路|333路|快速直达专线80路|963路|570路|446路|447路|苏家坨通勤班车|365路|982路
5961,专32路环线|专49路区间
5959,639路|112路|115路|605路|690路|夜13路|488路|95路|411路|635路
4628,H49路|H12路|H13路|H25路
4629,639路|306路
4620,密30路|密32路|密31路|密17路支4|密17路支1|密17路支2|密38路|970路快|密33路|密36路|密35路|980路快|密5路|郊81路|郊80路|密18路|970路|密16路|密57路|郊89路|密29路|980路|密26路|密25路|密28路|密27路|密22路|密23路
5951,专56路
5952,H42路|866路
4621,地铁5号线
4622,H51路|H34路
5953,密7路
5954,顺31路区间
4623,939路
4624,昌61路
5955,专44路
5956,房11路
4625,841路
5957,951路|833路|971路
4626,房34路
5958,通9路
4627,专36路区间|专36路
5970,专82路环线
5971,339路|快速直达专线130路|662路
4640,3路|691路|42路|390路|19路
5972,473路
4641,H13路
3310,31路
4639,密32路|密38路|密37路|密33路|密36路|密35路|密云-司马台专|密50路|密52路|密51路|密38路支线|密25路
3307,密38路
3306,880路
3305,莲花桥-莲花桥临线|3路|9路|890路担礼|663路|890路|特14路
3304,房51路
3303,房51路|房34路
3302,夜23路|93路
3301,868路|987路
3300,563路|563路区间
4631,25路|680路|821路|93路|665路|623路|985路
5962,房17路
5963,密30路|密32路|密31路|密17路支4|密17路支1|密17路支2|密38路|密37路|密33路|密36路|密35路|密5路|密50路|郊81路|密51路|郊80路|密18路|密17路|密16路|密57路|密12路|郊89路|密29路|密38路支线|密25路|密28路|密22路|密23路
4632,571路
4633,988路|421路|运通107路|701路|402路|夜32路|413路|418路|503路
5964,923路
4634,顺48路
5965,昌57路
5966,密19路支线
4635,930路
5967,兴30路支
4636,86路|87路|94路|特19路
4637,运通114路|333路|地铁13号线|392路|地铁昌平线|448路|636路
5968,910路
3309,918路|顺24路|H61路|918路关上
3308,专60路|446路|运通126路
5969,H03路|970路快|868路|H52路|H53路环线|郊81路|H61路|980路|987路
4638,平14路
5980,昌58路
5981,顺38路|空港2路|顺31路区间|顺31路|空港7路|顺26路|顺28路|顺28路区间汉石桥方向|顺28路区间道口
4650,密8路支线|密8路|密15路|密11路|密66路|密65路|密68路|密67路|密62路|密61路|密63路|密60路
4651,顺26路|顺27路
5982,487路
4652,938路卓达三溪塘专线|通27路|快速直达专线7路|668路|通12路|801路|通10路|805路|938路
5983,681路|专101路|636路
3321,地铁10号线|125路|430路|地铁5号线|95路
3320,M08路|M11路|892路
3318,通11路
3317,昌21路|590路|昌53路|昌13路空军第二十三厂
3316,顺24路
3315,平49路
3314,昌55路
3313,819路|815路快
3312,昌59路|H54路|870路|H63路|昌37路|昌31路|昌30路
3311,地铁亦庄线
5973,兴35路
4642,兴35路
4643,11路|455路|541路|23路
5974,Y05路
5975,26路|运通105路|夜14路|运通103路|快速直达专线35路|16路
4644,868路|密3路|顺26路|密12路|987路
4645,Y10路
5976,兴44路
5977,专115路|517路|499路快
4646,41路|夜21路|103路|104路
5978,856路|顺34路|空港5路|顺34路区间|顺27路|顺21路|顺14路|顺21路区间
4647,通19路专线|快速直达专线47路|临8路|快速直达专线62路
4648,110路|130路|夜24路
5979,875路
3319,513路|35路|439路|快速直达专线143路|312路|快速直达专线133路|11路|810路快|快速直达专线149路|541路
4649,专81路
5990,869路
5991,590路|559路|昌3路
4660,房11路
5992,909路
4661,650路|快速直达专线78路|364路|586路
4662,970路快|866路|867路|916路快车|916路|987路
5993,Y23路
5994,855路|945路|顺11路区间豹房|顺4路|顺35路|顺11路区间刘各庄|顺25路|顺13路|顺11路
4663,509路|运通114路|运通112路|运通108路|518路|476路|562路|449路|362路|运通123路|328路
3332,房50路
2001,通13路
2000,464路|636路
3331,房38路
3330,通4路
3329,房14路|房13路支线
3328,兴11路|434路|专24路|快速直达专线109路
3327,通22路|803路
3326,639路|306路|502路
3325,地铁4号线大兴线
3324,地铁10号线|地铁8号线
3323,565路|661路|978路|458路
3322,平24路
4653,917路快
5984,通28路|821路
4654,370路|专110路
5985,通18路
4655,H55路环线|861路|862路|863路|916路快车|916路
5986,468路|650路|350路|571路|672路
5987,Y12路|Y13路|Y32路|Y38路
4656,H21路
4657,945路|昌27路|郊100路
5988,通19路
5989,988路
4658,兴32路区间
4659,Y24路|874路
4670,409路|18路
4671,运通110路|594路|438路|355路|地铁15号线
4672,密1路晚班
4673,45路
4674,H22路支线|H14路|H60路|H21路|H37路
2012,27路|507路|73路|33路|85路|40路|夜3路|481路|61路|588路环线
3343,H30路
2011,昌3路|Y33路|昌13路空军第二十三厂
3342,Y40路
3341,顺3路|顺30路
2010,942路支
3340,运通112路|331路|563路|563路区间
2009,顺5路|顺39路|空港7路|H61路
2008,648-649路联运|648路|316路|675路
3339,兴26路
3338,平31路|平27路|平38路
2007,115路|640路|9路|306路|619路|95路
2006,专63路
3337,917路快
2005,平4路|平25路
3336,采育-劲松临时线
2004,兴17路
3335,平40路
3334,844路区间|844路
2003,兴23路
3333,通28路|兴微5路
2002,房36路|房36路区间
5995,463路|426路|871路
4664,兴32路区间
5996,通31路
4665,81路
4666,637路|8路|夜19路|348路|535路|457路|677路
5997,运通101路|471路|131路
5998,951路|565路|830路|978路|458路
4667,房22路
5999,836路张坊|房31路支线
4668,顺36路区间
4669,密16路
4680,兴18路
4681,通3路
4682,顺13路
4683,兴11路|兴52路|兴21支路|827路|829路|兴21路延长线|840路|兴21路
4684,房20路
4685,通41路
2023,365路区间|365路
3354,密12路
3353,667路-552路联运|552路|通49路|快速直达专线143路|809路
2022,832路|895路
2021,兴44路
3352,房36路区间
3351,425路|569路
2020,密10路
3350,密7路|密10路
2019,807路|快速直达专线149路|快速直达专线12路
2018,856路
3349,994路|960路|964路|965路|890路担礼|M07路|快速直达专线139路|931路|快速直达专线68路|890路|981路|快速直达专线107路
3348,平43路
2017,474路|56路
3347,371路|681路|636路
2016,H54路|H63路
2015,Y08路
3346,938路快
3345,387路|694路|夜9路|夜26路|620路
2014,兴21路延长线|842路|兴21路
3344,房16路
2013,地铁5号线|地铁2号线
4675,昌22路|昌28路|郊100路|559路|昌66路|昌57路|昌16路|昌57路支|昌3路|345路|昌2路|昌52路|昌51路|昌1路|昌53路|922路|郊80路|昌51路区间|机场巴士18号线|昌36路|昌37路|昌35路|昌33路|326路|昌32路|昌31路|昌30路
4676,505路|运通112路|331路|563路|563路区间
4677,947路
4678,顺30路
4679,密18路
4690,兴44路
4691,Y20路
4692,936路青龙峡
4693,868路|987路
4694,Y26路
4695,昌27路|465路|专117路
4696,兴17路|兴18路|兴20路
2034,快速直达专线94路|89路|45路
3365,957路|兴25支路|631路
3364,815路
2033,房29路
2032,867路|916路|H62路|936路
3363,房46路
3362,901路直达快车|901路|836路张坊|952路|836路大韩继|快速直达专线86路|321路区间|836路|838路|96路|321路|895路|983路
2031,Y16路|Y24路
2030,945路|昌66路|专70路|昌19路|快速直达专线126路|快速直达专线125路|昌52路|670路上东廓|专51路|670路
3361,通1路
3360,通38路|通13路
2029,密8路支线|密8路|密5路
3359,平31路|平27路|平43路
2028,H48路|郊82路
3358,993路|快速直达专线63路
2027,密62路|密61路|密60路
2026,昌22路|昌19路
3357,917路快
2025,917路快|835路快
3356,866路
2024,836路张坊
3355,顺18路
4686,密16路
4687,855路|933路
4688,房50路|956路
4689,平29路
2045,密32路|密36路|密35路
3376,地铁5号线
2044,昌20路
3375,985路
3374,953路|341路|526路|兴31路|926路
2043,841路
2042,886路
3373,887路
3372,944路|运通113路|运通201路|594路|740路公益西桥|运通101路|125路|696路|740路|专22路|660路|408路|409路|361路|983路
2041,740路公益西桥|865路|740路|特9路
2040,兴39路
3371,专169路
3370,M14路|M12路
2039,兴18路
2038,房14路|房33路|房35路|房34路|房28路
3369,房39路|房35路|房27路
2037,顺34路|顺34路区间
3368,地铁5号线
2036,运通115路
3367,578路|580路
3366,951路|833路|971路
2035,快速公交4线|快速公交4线支
4697,专63路|快速直达专线112路|快速直达专线119路|470路|快速直达专线107路
4698,890路担礼
4699,密1路晚班
3387,顺48路|空港9路|顺29路|923路
2056,通19路专线|372路|通36路|669路快|316路|317路|807路|快速直达专线12路
3386,开发区1路
2055,开发区2路|开发区5路
2054,736路|825路|829路|740路|运通125路|501路
3385,H52路
3384,顺45路|木林1路|顺15路
2053,郊81路
3383,通39路
2052,933路
2051,642路|887路
3382,密39路
3381,地铁10号线
2050,78路|夜12路|395路|56路
3380,485路|运通125路
2049,397路
2048,913路
3379,H21路
3378,917路快
2047,Y26路|Y40路
2046,兴52路
3377,828路
3390,648路|442路|583路
2067,844路|兴27路
3398,兴24路
2066,兴50路|兴62路|兴63路
3397,兴49路|兴23路
3396,快速直达专线98路|829路|840路
2065,兴23路|502路
3395,855路|944路|740路公益西桥|运通101路|740路|408路|特9路
2064,330路|908路|346路|651路|330路快车|633路
2063,顺30路
3394,郊81路
2062,111路|5路|124路|夜2路
3393,908路|909路|982路
2061,运通113路|运通201路|379路|684路|740路公益西桥|658路|夜26路|夜28路|660路|407路|408路|特9路|490路|特16路|983路
3392,房1路|956路|895路
3391,密38路|密37路|密39路|密7路|密50路|密51路|密10路|密38路支线
2060,顺28路|顺28路区间道口
2059,993路|房46路|房28路
3389,地铁13号线
2058,快速直达专线107路
2057,昌20路|昌68路|昌12路|昌11路|昌70路
3388,Y31路|925路
2070,26路|运通105路|夜14路|运通103路|快速直达专线35路|16路
2078,375路|606路|夜14路|运通103路|387路|80路|693路|84路|304路|498路
2077,房39路
2076,兴59路|兴15路|大兴专1路|兴29路
2075,专63路|470路|快速直达专线107路
2074,948路|房13路|河北庄-朱家坟通勤班车|833路|房21路|房20路|房23路|房22路|房25路|房24路|房14路区
2073,顺42路|顺27路|顺22路
2072,471路
2071,房2路
2069,兴15路
3399,472路
2068,高铁快巴2线
2081,643路|643路区
2080,958路|472路|527路|663路
2089,密66路|密68路|密62路|密61路|密60路
2088,密7路|密6路|密11路|密6路支线
2087,昌51路
2086,运通201路|运通101路快|5路|运通101路|运通104路|387路|694路|300路快|300路|302路|快速直达专线142路|夜30路|847路|848路|特8路|361路|671路|328路
2085,兴29路
2084,567路|660路
2083,房20路|房25路
2082,943路快
2079,426路
2092,通勤微60路|郊90路
2091,927路
2090,H23路区间|H50路|H23路区间六渡河|H51路|H19路|H24路|H23路|H34路|H36路|H35路
2099,房33路
2098,夜18路|特14路
2097,512路|303路|575路
2096,Y13路
2095,通6路专线|通6路|823路|317路
2094,昌61路
2093,Y36路|Y38路
9502,958路|972路
12031,872路|886路|493路
12030,地铁4号线大兴线
9503,房43路
12033,49路|67路
9500,平50路
12032,593路|专37路|专120路
9501,511路|专161路|专162路
12035,房18路|房31路
12034,地铁15号线
12037,567路|966路|132路|985路
12036,384路|384路区间|365路|运通123路
12039,560路
12038,377路|兴14路|夜22路|483路|快速直达专线23路|专97路|454路|631路
9510,892路
12040,房12路|房2路|房31路|房38路|房35路|房34路|房28路
9513,465路
12042,924路
12041,通3路
9514,顺18路
9511,908路|909路
12044,昌35路
12043,668路快|372路|669路快|快速直达专线7路|668路|快速直达专线1路|669路|807路|快速直达专线12路|快速直达专线13路
9512,通1路
12046,专63路
9506,464路
12045,370路|336路|941路快|389路|快速直达专线121路|977路|981路|快速直达专线16路
9507,顺19路
12048,M21路|892路
9504,73路
12047,通7路
9505,顺5路
9508,专5路
9509,505路|507路|运通113路|运通115路|运通106路|336路|740路公益西桥|952路|运通102路|121路|740路|611路|56路|977路|982路|983路
9520,544路
9521,H48路
9524,872路|878路|879路|314路
9525,密17路支1|密17路支2
9522,密30路|密32路|密31路|密37路|密34路|密33路|密36路|密35路|密8路支线|密8路|密50路|郊81路|密51路|密19路支线|密19路|密10路|密57路|密20路|密29路|密38路支线|密26路|密25路|密28路|密27路|密21路|密24路
12011,516路
9523,890路担礼
12010,兴26路
12013,555路|快速直达专线118路|576路|453路
9517,H12路|H13路|H25路
9518,31路
12012,805路快
9515,夜10路|83路|特14路|109路
12015,942路支
12014,房30路|房33路
9516,房22路
12017,密37路|密50路|密51路|密38路支线
12016,密7路|密11路
12019,818路
9519,顺31路区间|顺31路|H61路
12018,顺26路
9531,兴44路
8200,专80路环线
9532,兴47路|兴48路|兴23路|兴24路
8201,北苑家园通勤环线
9530,通6路专线|通6路|317路
9535,房52路|房15路|901路|房16路|907路|房18路|836路张坊|836路大韩继|房42路|房31路支线|房41路|房40路|837路区|831路|房30路|836路|837路|839路|房38路|房37路|房18路支2|房26路|836路快
12020,Y20路|Y21路|876路支|876路|Y04路
8204,Y07路
8205,334路|347路|360路快|588路环线
9536,天通苑-国贸通勤快车
8202,通12路|开发区4路
12022,开发区1路|开发区5路
9533,兴28路
8203,947路|快速直达专线44路|兴33路|840路
9534,通州森林公园1路
12021,880路
12024,夜17路|夜19路|夜21路|夜28路|夜24路|103路|104路
9528,平37路|平12路
9529,郊87路|郊81路
12023,M05路
12026,637路|820路|986路
9526,密6路|密6路支线
12025,28路|120路|夜24路|403路
9527,河北庄-朱家坟通勤班车
12028,836路张坊
12027,房29路
12029,昌19路
9542,372路|647路|通7路|临8路|快速直达专线1路|通10路
8211,夜27路|666路
9543,昌22路|昌21路|昌28路|949路|590路|昌67路|昌11路|昌59路|昌16路|昌13路|昌3路|昌2路|870路|昌51路|昌1路|925路|昌51路区间|886路|昌37路|郊94路|昌70路|326路|昌31路|昌30路
8212,H23路区间六渡河|H34路
9540,通31路
8210,Y18路|Y29路|Y30路|Y34路|Y37路
9541,密16路
8215,28路|378路|680路|运通107路|采育-劲松临时线|专72路|300路快|300路|440路|53路|快速直达专线22路|973路|976路|夜30路|846路|848路|特8路|快速直达专线146路
